budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
26000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",,31640,"[{""id"": 642, ""name"": ""robbery""}, {""id"": 1419, ""name"": ""gun""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 33461, ""name"": ""diamond""}, {""id"": 207268, ""name"": ""neo-noir""}]",en,Blood and Wine,"A man who has failed as a father and husband commits a heist to make money for his fledging business, but things become complicated when his wife interferes.",1.492056,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Marmont Productions"", ""id"": 20926}, {""name"": ""Blood & Wine Productions"", ""id"": 20927}, {""name"": ""Majestic Films International"", ""id"": 20928}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",03-10-96,0,101.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There is no honour amongst thieves.,Blood and Wine,5.5,34
10000000,"[{""id"": 99, ""name"": ""Documentary""}, {""id"": 10402, ""name"": ""Music""}]",http://www.1dthisisus-movie.com/feature/mosaic/,164558,"[{""id"": 6029, ""name"": ""concert""}]",en,One Direction: This Is Us,"Go behind the scenes during One Directions sell out ""Take Me Home"" tour and experience life on the road.",7.944457000000001,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Sony Pictures"", ""id"": 34}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",28-08-13,0,92.0,"[{""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A motion picture event.,One Direction: This Is Us,8.0,201
2090000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.beyondthevalleyofthedolls.com/home.html,5722,"[{""id"": 637, ""name"": ""pop""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4344, ""name"": ""musical""}]",en,Beyond the Valley of the Dolls,A hip and happenin' all girl rock group head to LA to claim lead-singer Kelly's inheritance and make it (and make it) in LA. Soon the girls fall into a morass of drugs and deceit as their recording success soars. It takes several tragedies to make them stop and think... but is it too late?,4.289003,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-07-70,40000000,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This Is Not A Sequel. There Has Never Been Anything Like It!,Beyond the Valley of the Dolls,6.6,53
150000000,"[{""id"": 12, ""name"": ""Adventure""}]",http://www.masterandcommanderthefarsideoftheworld.com/,8619,"[{""id"": 182662, ""name"": ""naturalist""}, {""id"": 182664, ""name"": ""frigate""}, {""id"": 182671, ""name"": ""self surgery""}, {""id"": 182677, ""name"": ""sea battle""}, {""id"": 182681, ""name"": ""weevil""}]",en,Master and Commander: The Far Side of the World,"After an abrupt and violent encounter with a French warship inflicts severe damage upon his ship, a captain of the British Royal Navy begins a chase over two oceans to capture or destroy the enemy, though he must weigh his commitment to duty and ferocious pursuit of glory against the safety of his devoted crew, including the ship's thoughtful surgeon, his best friend.",36.973031,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Miramax"", ""id"": 53009}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",14-11-03,212011111,138.0,"[{""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The courage to do the impossible lies in the hearts of men.,Master and Commander: The Far Side of the World,6.9,790
55000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.forbiddenkingdommovie.com/,1729,"[{""id"": 8847, ""name"": ""tempel""}, {""id"": 9390, ""name"": ""shaolin""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14778, ""name"": ""urination""}, {""id"": 15192, ""name"": ""staff""}, {""id"": 192913, ""name"": ""warrior""}, {""id"": 207411, ""name"": ""monkey king""}]",en,The Forbidden Kingdom,"An American teenager who is obsessed with Hong Kong cinema and kung-fu classics makes an extraordinary discovery in a Chinatown pawnshop: the legendary stick weapon of the Chinese sage and warrior, the Monkey King. With the lost relic in hand, the teenager unexpectedly finds himself travelling back to ancient China to join a crew of warriors from martial arts lore on a dangerous quest to free the imprisoned Monkey King.",17.097041,"[{""name"": ""Casey Silver Productions"", ""id"": 877}, {""name"": ""China Film Co-Production Corporation"", ""id"": 2269}, {""name"": ""Huayi Brothers"", ""id"": 3393}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-04-08,127906624,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The battle for eternity is the fantasy of a lifetime.,The Forbidden Kingdom,6.3,461
5000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,92591,"[{""id"": 17989, ""name"": ""prison visit""}, {""id"": 160321, ""name"": ""funeral director""}, {""id"": 160322, ""name"": ""funeral home""}, {""id"": 160511, ""name"": ""amateur theater""}, {""id"": 163072, ""name"": ""embezzlement""}, {""id"": 179010, ""name"": ""missing persons case""}, {""id"": 179011, ""name"": ""hidden corpse""}, {""id"": 179012, ""name"": ""estranged family member""}, {""id"": 179014, ""name"": ""jury trial""}, {""id"": 179017, ""name"": ""hick""}, {""id"": 179018, ""name"": ""stock broker""}, {""id"": 179021, ""name"": ""corpse in freezer""}, {""id"": 179022, ""name"": ""confession of crime""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Bernie,"In this true story in the tiny, rural town of Carthage, TX, assistant funeral director Bernie Tiede was one of the town's most beloved residents. Everyone loved and appreciated Bernie, and it came as no surprise when he befriended Marjorie Nugent, an affluent widow who was as well known for her sour attitude as her fortune. Until that day news came that Marjorie Nugent had been dead for some time, and Bernie Tiede was being charged with the murder.",12.685139999999999,"[{""name"": ""Castle Rock Entertainment"", ""id"": 97}, {""name"": ""Horsethief Pictures"", ""id"": 6352}, {""name"": ""Mandalay Vision"", ""id"": 6667}, {""name"": ""Wind Dancer Productions"", ""id"": 8116}, {""name"": ""Detour Filmproduction"", ""id"": 11510}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",27-04-12,9206470,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A story so unbelievable it must be true.,Bernie,6.5,320
45000000,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",,38153,[],en,Shadow Conspiracy,"Bobby Bishop (Sheen) is a special assistant to the President of the United States. Accidentally, he meets his friend professor Pochenko on the street. Pochenko has time to tell Bishop about some conspiracy in the White House but then immediately gets killed by an assassin. Now bad guys are after Bobby as the only man who knows about a plot. Bishop must now not only survive, but to stop the conspirators from achieving their goal. And he doesn't know whom to trust.",3.848893,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",31-01-97,2154540,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}]",Released,,Shadow Conspiracy,4.0,11
100000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",http://www.americangangster.net/,4982,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 577, ""name"": ""black people""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 3391, ""name"": ""drug smuggle""}, {""id"": 3679, ""name"": ""society""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 6974, ""name"": ""rise and fall""}, {""id"": 8015, ""name"": ""cop""}, {""id"": 11733, ""name"": ""drug dealing""}, {""id"": 11734, ""name"": ""police corruption""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14536, ""name"": ""crime""}, {""id"": 15167, ""name"": ""police detective""}, {""id"": 18035, ""name"": ""family""}, {""id"": 163081, ""name"": ""law enforcement""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 193305, ""name"": ""dishonesty""}, {""id"": 206701, ""name"": ""criminal heroes""}]",en,American Gangster,"Following the death of his employer and mentor, Bumpy Johnson, Frank Lucas establishes himself as the number one importer of heroin in the Harlem district of Manhattan. He does so by buying heroin directly from the source in South East Asia and he comes up with a unique way of importing the drugs into the United States. Based on a true story.",42.361215,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Film Rites"", ""id"": 8083}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-11-07,266465037,157.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There are two sides to the American dream,American Gangster,7.4,1502
12000000,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,10944,"[{""id"": 1664, ""name"": ""eroticism""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 187056, ""name"": ""woman director""}]",en,In the Cut,"Following the gruesome murder of a young woman in her neighborhood, a self-determined woman living in New York City--as if to test the limits of her own safety--propels herself into an impossibly risky sexual liaison. Soon she grows increasingly wary about the motives of every man with whom she has contact--and about her own.",10.536092,"[{""name"": ""Pathe Productions"", ""id"": 21126}, {""name"": ""Red Turtle"", ""id"": 21128}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",09-09-03,23,119.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Everything you know about desire is dead wrong.,In the Cut,4.6,89
750000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",,376004,[],en,Adulterers,"A man who returns home to find his wife cheating on him on their anniversary. He holds her and her naked and humiliated lover captive at gunpoint while he decides whether or not he's going to kill them. The story, inspired by true events, takes place over one day and is set in New Orleans during a stifling heat wave.",1.471139,[],[],05-01-16,0,80.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love. Betrayal. Vengeance,Adulterers,5.2,16
15000000,"[{""id"": 28, ""name"": ""Action""}]",,97430,"[{""id"": 1318, ""name"": ""blacksmith""}, {""id"": 1411, ""name"": ""brothel""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15036, ""name"": ""ancient china""}, {""id"": 166735, ""name"": ""crossbow""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 185795, ""name"": ""lens flare""}, {""id"": 209094, ""name"": ""feudality""}]",en,The Man with the Iron Fists,"In feudal China, a blacksmith who makes weapons for a small village is put in the position where he must defend himself and his fellow villagers.",17.672021,"[{""name"": ""Arcade Pictures"", ""id"": 11112}, {""name"": ""Iron Fists"", ""id"": 11113}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",02-11-12,15608545,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,You can't spell Kung Fu without F and U!,The Man with the Iron Fists,5.2,358
0,"[{""id"": 18, ""name"": ""Drama""}]",,340611,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2315, ""name"": ""jewish life""}, {""id"": 2494, ""name"": ""ohio""}, {""id"": 208611, ""name"": ""1950s""}]",en,Indignation,"In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",5.625989,"[{""name"": ""Likely Story"", ""id"": 1785}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",29-07-16,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on the novel by Philip Roth.,Indignation,6.8,69
30000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,4347,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1486, ""name"": ""flirt""}, {""id"": 1578, ""name"": ""loss of sister""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3096, ""name"": ""book""}, {""id"": 5477, ""name"": ""mistake""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 10818, ""name"": ""author""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 13088, ""name"": ""summer""}]",en,Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",33.369305,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",29-08-07,129266061,123.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Torn apart by betrayal. Separated by war. Bound by love.,Atonement,7.4,1049
100000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,2277,"[{""id"": 803, ""name"": ""android""}, {""id"": 3249, ""name"": ""hologram""}, {""id"": 6089, ""name"": ""freedom""}, {""id"": 9685, ""name"": ""futuristic""}, {""id"": 14544, ""name"": ""robot""}]",en,Bicentennial Man,"Richard Martin buys a gift, a new NDR-114 robot. The product is named Andrew by the youngest of the family's children. ""Bicentennial Man"" follows the life and times of Andrew, a robot purchased as a household appliance programmed to perform menial tasks. As Andrew begins to experience emotions and creative thought, the Martin family soon discovers they don't have an ordinary robot.",24.939295,"[{""name"": ""Laurence Mark Productions"", ""id"": 415}, {""name"": ""1492 Pictures"", ""id"": 436}, {""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Touchstone Pictures"", ""id"": 9195}, {""name"": ""Radiant Productions"", ""id"": 18990}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",17-12-99,93700000,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,One robot's 200 year journey to become an ordinary man.,Bicentennial Man,6.9,963
15000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 878, ""name"": ""Science Fiction""}]",,9276,"[{""id"": 579, ""name"": ""american football""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 15250, ""name"": ""alien infection""}, {""id"": 161891, ""name"": ""doppelganger""}, {""id"": 206364, ""name"": ""anti authority""}, {""id"": 231149, ""name"": ""mob""}, {""id"": 233296, ""name"": ""students""}, {""id"": 236892, ""name"": ""groupthink""}]",en,The Faculty,"When some very creepy things start happening around school, the kids at Herrington High make a chilling discovery that confirms their worst suspicions: their teachers really are from another planet! As mind-controlling parasites rapidly begin spreading from the faculty to the students' bodies, it's ultimately up to the few who are left – an unlikely collection of loners, leaders, nerds and jocks – to save the world from alien domination.",21.535126,"[{""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Los Hooligans Productions"", ""id"": 11705}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",25-12-98,40283321,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Take me to your teacher.,The Faculty,6.2,492
25000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",http://www.thetransporterrefueled.com/,287948,"[{""id"": 396, ""name"": ""transporter""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 33885, ""name"": ""car""}, {""id"": 191845, ""name"": ""bank heist""}, {""id"": 210313, ""name"": ""action""}]",en,The Transporter Refueled,"The fast-paced action movie is again set in the criminal underworld in France, where Frank Martin is known as The Transporter, because he is the best driver and mercenary money can buy. In this installment, he meets Anna and they attempt to take down a group of ruthless Russian human traffickers who also have kidnapped Frank’s father.",25.002715,"[{""name"": ""EuropaCorp"", ""id"": 6896}]","[{""iso_3166_1"": ""BE"", ""name"": ""Belgium""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",03-09-15,72629670,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He Delivers.,The Transporter Refueled,5.2,559
0,"[{""id"": 53, ""name"": ""Thriller""}]",,283384,"[{""id"": 14676, ""name"": ""series of murders""}]",en,The Calling,Detective Hazel Micallef hasn't had much to worry about in the sleepy town of Port Dundas until a string of gruesome murders in the surrounding countryside brings her face to face with a serial killer driven by a higher calling.,5.759493,"[{""name"": ""Darius Films"", ""id"": 5486}, {""name"": ""Manis Film"", ""id"": 21882}, {""name"": ""Breaking Ball Films"", ""id"": 29098}, {""name"": ""Stage 6 Films"", ""id"": 29099}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",05-08-14,0,108.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Pray for the Prey,The Calling,5.6,88
90000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,24113,"[{""id"": 2301, ""name"": ""architect""}, {""id"": 3457, ""name"": ""cellist""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 190816, ""name"": ""anniversary""}]",en,Town & Country,"Porter Stoddard is a well-known New York architect who is at a crossroads... a nexus where twists and turns lead to myriad missteps some with his wife Ellie, others with longtime friends Mona and her husband Griffin. Deciding which direction to take often leads to unexpected encounters with hilarious consequences.",1.004579,"[{""name"": ""New Line Cinema"", ""id"": 12}]",[],27-04-01,10372291,104.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's no such thing as a small affair.,Town & Country,3.7,16
0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,15365,[],en,Witless Protection,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,1.8218400000000001,"[{""name"": ""Parallel Films"", ""id"": 5122}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",22-02-08,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Protecting America's assets.,Witless Protection,4.0,26
2000000,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,12109,"[{""id"": 635, ""name"": ""disc jockey""}, {""id"": 1465, ""name"": ""loss of family""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 4610, ""name"": ""comeback""}, {""id"": 5718, ""name"": ""recording studio""}, {""id"": 6731, ""name"": ""british""}, {""id"": 6814, ""name"": ""ibiza""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 158558, ""name"": ""disabled""}]",en,It's All Gone Pete Tong,"Its All Gone Pete Tong is a comedy following the tragic life of legendary Frankie Wilde. The story takes us through Frankie's life from one of the best DJ's alive, through subsequent battle with a hearing disorder, culminating in his mysterious disappearance from the scene.",3.9114449999999996,[],"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]",12-09-04,120620,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,It's All Gone Pete Tong,7.1,52
22000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",,153158,"[{""id"": 13042, ""name"": ""soccer""}]",es,Metegol,"In the small village where Amadeo lives there is no one good enough to challenge his skills at Table Football. But, while Amadeo may be a genius as a table football player in real life he's a loser. He's in love with Lara, his childhood friend, but he's so shy that he can't bring himself to confess his love for her. So he just hangs out in his quaint, timeless village. When Amadeo beats the village bully Flash at Table Football. The scene is set for an epic rivalry. Consumed with anger Flash vows to get even and 10 years later he returns as an International Superstar, a Football Icon and Galatico determined to wreak his revenge.",14.866351000000002,"[{""name"": ""100 Bares"", ""id"": 5517}, {""name"": ""Ministerio de Cultura"", ""id"": 11408}, {""name"": ""Instituto de Cr\u00e9dito Oficial (ICO)"", ""id"": 11427}, {""name"": ""Televisi\u00f3n Federal (Telefe)"", ""id"": 21915}, {""name"": ""369 Productions"", ""id"": 22128}, {""name"": ""Catmandu Branded Entertainment"", ""id"": 22130}, {""name"": ""JEMPSA"", ""id"": 22133}, {""name"": ""Plural - Jempsa"", ""id"": 22134}, {""name"": ""Prana Animation Studios"", ""id"": 22135}]","[{""iso_3166_1"": ""AR"", ""name"": ""Argentina""}, {""iso_3166_1"": ""ES"", ""name"": ""Spain""}]",18-07-13,24000000,106.0,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's only one team this summer.,Underdogs,6.0,122
65000000,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.astroboy-themovie.com/,16577,"[{""id"": 9715, ""name"": ""superhero""}]",en,Astro Boy,"Set in futuristic Metro City, Astro Boy is about a young robot with incredible powers created by a brilliant scientist in the image of the son he has lost. Unable to fulfill the grieving man's expectations, our hero embarks on a journey in search of acceptance, experiencing betrayal and a netherworld of robot gladiators, before he returns to save Metro City and reconcile with the father who had rejected him.",24.857079000000002,"[{""name"": ""The Weinstein Company"", ""id"": 308}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Tezuka Production Company Ltd."", ""id"": 3196}, {""name"": ""Imagi Animation Studios"", ""id"": 3463}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""JP"", ""name"": ""Japan""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",15-10-09,44091067,94.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Have a blast.,Astro Boy,6.1,409
500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",,45145,"[{""id"": 572, ""name"": ""sex""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 4048, ""name"": ""musician""}, {""id"": 4528, ""name"": ""song""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 5614, ""name"": ""idol""}, {""id"": 6027, ""name"": ""music""}, {""id"": 6432, ""name"": ""rent""}, {""id"": 9468, ""name"": ""liar""}, {""id"": 10183, ""name"": ""independent film""}]",en,Johnny Suede,A struggling young musician and devoted fan of Ricky Nelson wants to be just like his idol and become a rock star.,1.354816,"[{""name"": ""Vega Film"", ""id"": 8138}, {""name"": ""Balthazar Productions"", ""id"": 10005}, {""name"": ""Starr"", ""id"": 38735}, {""name"": ""Arena"", ""id"": 38736}]","[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",18-08-91,0,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Keeping up an image can be a full time job.,Johnny Suede,4.7,13
35000000,"[{""id"": 878, ""name"": ""Science Fiction""}]",,3604,"[{""id"": 2280, ""name"": ""emperor""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 3071, ""name"": ""prince""}, {""id"": 3912, ""name"": ""tv duel""}, {""id"": 6211, ""name"": ""fighter""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 10700, ""name"": ""hood""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 195446, ""name"": ""sword and planet""}]",en,Flash Gordon,"A football player and his friends travel to the planet Mongo and find themselves fighting the tyrant, Ming the Merciless, to save Earth.",12.343507,"[{""name"": ""Dino De Laurentiis Company"", ""id"": 10308}, {""name"": ""Starling Films"", ""id"": 23126}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",01-09-80,27107960,111.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He'll save every one of us!,Flash Gordon,6.1,233
75000000,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",http://www.thehungergames.movie/,70160,"[{""id"": 3298, ""name"": ""hallucination""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 11322, ""name"": ""female protagonist""}, {""id"": 18101, ""name"": ""bow and arrow""}, {""id"": 18106, ""name"": ""knife throwing""}, {""id"": 18109, ""name"": ""knife fight""}, {""id"": 18249, ""name"": ""game""}, {""id"": 53995, ""name"": ""archery""}, {""id"": 164092, ""name"": ""blindness""}, {""id"": 179751, ""name"": ""glamour""}, {""id"": 179776, ""name"": ""roasted pig""}, {""id"": 179778, ""name"": ""sponsor""}, {""id"": 179780, ""name"": ""chariot""}, {""id"": 179781, ""name"": ""fictional tv show""}, {""id"": 179803, ""name"": ""mine explosion""}, {""id"": 223438, ""name"": ""based on young adult novel""}]",en,The Hunger Games,"Every year in the ruins of what was once North America, the nation of Panem forces each of its twelve districts to send a teenage boy and girl to compete in the Hunger Games.  Part twisted entertainment, part government intimidation tactic, the Hunger Games are a nationally televised event in which “Tributes” must fight with one another until one survivor remains.  Pitted against highly-trained Tributes who have prepared for these Games their entire lives, Katniss is forced to rely upon her sharp instincts as well as the mentorship of drunken former victor Haymitch Abernathy.  If she’s ever to return home to District 12, Katniss must make impossible choices in the arena that weigh survival against humanity and life against love. The world will be watching.",68.550698,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Color Force"", ""id"": 5420}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",12-03-12,691210692,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,May The Odds Be Ever In Your Favor.,The Hunger Games,6.9,9455
